Text,Created At,Is Retweet,Language,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)","Is_Sarcasm (1: Not_Sarcasm, 2: Sarcasm)"
"📹 businessglobalnews: Skyworks Solutions CEO says coronavirus caused 5G ‘delay,’ expects business to return by 2021 via “CNBC Television” channel on YouTube https://t.co/qMEkCEm9DH",Wed Mar 25 02:40:31 +0000 2020,FALSE,en,"Chicago, IL",2,2
"Apple may delay 5G iPhone launch due to coronavirus, report says https://t.co/tDAbAOBeqY by @stephcondoncbs",Wed Mar 25 23:25:45 +0000 2020,FALSE,en,USA | UK | Asia | Australia,2,2
#3GPP delays #5G standard updates over coronavirus #VentureBeat https://t.co/Pjw64hrLlT @venturebeat https://t.co/0j2ZLPHIs8,Wed Mar 25 13:30:32 +0000 2020,FALSE,en,Washington D.C.,2,1
"@AndySlo30293431 @ds13_manon Spent 20 years learning ""the conspiracy"". Pretty well know it by heart.  QUATERNARY WEAPON SYSTEM: Global Pandemic Fabricated via COVID-19, 5G, Chemtrails &amp; Vaccines https://t.co/oSpUYPHs5R   CORONAVIRUS SYNDROME:The Ultimate Genocidal Bioweapon System https://t.co/0PAXKyeQ3B",Wed Mar 25 02:28:53 +0000 2020,FALSE,en,The Second Epistle of John:,1,2
"""Coronavirus 'supply shock' caused a delay in 5G rollout and guidance haircut, Skyworks Solutions CEO says"" https://t.co/G4JAYPVeSJ",Wed Mar 25 00:35:25 +0000 2020,FALSE,en,EU,2,1
$AAPL Is Apple really trying to spin the potential 5G delay to  say that they want the first 5G phone to be a big success? I’d think the real reason is because so much stuff has been delayed due to the coronavirus (maybe even de... https://t.co/odoxRr4NIj,Wed Mar 25 21:18:28 +0000 2020,FALSE,en,,2,2
3GPP delays 5G standard updates over coronavirus https://t.co/IDm7C7iMBQ #work #education https://t.co/bln6vfO1tq,Wed Mar 25 13:19:06 +0000 2020,FALSE,en,California,2,1
"#Apple weighs delaying 5G #iPhone launch by months, sources say  https://t.co/oKu8Z4pbxJ #coronavirus $AAPL",Wed Mar 25 19:39:16 +0000 2020,FALSE,en,Tokyo,2,1
I've just posted a new blog: 3GPP delays 5G standard updates over coronavirus https://t.co/2zh85ouXKC,Wed Mar 25 14:47:32 +0000 2020,FALSE,en,USA,2,1
Just got the 5G coverage math vs COVID19 manifestation. Yep.🎯🔥 Do your own dig. You can even check companies behind coverage. wowza https://t.co/ydfylY3oXC,Wed Mar 25 21:04:13 +0000 2020,FALSE,en,Gratefully Lost,2,2
".#Apple is preparing the ground to possibly delay the launch of its first #5G iPhones as the #coronavirus pandemic threatens global demand &amp; disrupts the company's product development schedule, reported Nikkei Asian Review. https://t.co/yha9haJcbK",Wed Mar 25 23:58:17 +0000 2020,FALSE,en,Shanghai,2,2
@marcusjdl She things 5G has caused coronavirus as well.,Wed Mar 25 15:25:58 +0000 2020,FALSE,en,London,0,2
"Coronavirus 'supply shock' caused a delay in 5G rollout and guidance haircut, Skyworks Solutions CEO says - Reuters Herald @ https://t.co/Lo3THxEPnh https://t.co/DJpIZa6n9I",Wed Mar 25 00:38:36 +0000 2020,FALSE,en,Worldwide,2,2
"Excellent, but one vital piece missing: Electrosmog compromises the immune system and 5G is a direct killer: Coronavirus: 'Nature is sending us a message’, says UN environment chief https://t.co/sRNoUXAsBp",Wed Mar 25 07:55:19 +0000 2020,FALSE,en,"England, United Kingdom",0,2
BREAKING: Apple is reportedly assessing delaying its 5G iPhone launch due to the impact of the coronavirus on global demand. #CheddarLive $AAPL https://t.co/8gGjS4C78N,Wed Mar 25 20:20:20 +0000 2020,FALSE,en,"New York, NY",2,1
"Coronavirus, 5G, The Pilgrim Society and the Rothchilds https://t.co/tUXxQhP8bm",Wed Mar 25 07:34:24 +0000 2020,FALSE,en,"Port Huron, MI",0,1
5G did not cause COVID-19 – three 5G myths debunked https://t.co/4WQ0Eb3ahZ,Wed Mar 25 04:43:14 +0000 2020,FALSE,en,,1,1
@nickynoo007 Or that coronavirus is caused by 5G.,Sat Mar 21 14:20:51 +0000 2020,FALSE,en,"Birmingham, West Midlands",0,2
@Forbes Someone told me 5g is what caused the coronavirus.,Sat Mar 21 04:00:09 +0000 2020,FALSE,en,United States,0,2
If you are exposed to the 5G network just know you are exposed to the #coronavirus  Corona doesn't exist in Africa #words #truth,Sat Mar 21 09:18:13 +0000 2020,FALSE,en,"New York, USA",0,1
Fact Check: Coronavirus Cases In U.S. NOT Linked To 5G Rollout https://t.co/AWAdCS7Ycr https://t.co/FEh8Mv24Cf,Sat Mar 21 22:19:07 +0000 2020,FALSE,en,Los Angeles,1,1
Please don't ignore:Important Information on Coronavirus 5G Kung Flu https://t.co/gMGnEfop5R #BitChute,Sat Mar 21 21:24:15 +0000 2020,FALSE,en,"Lagos, Nigerial",2,2
"Apple's next premium iPhone models, which are expected to come with 5G support, are said to be “on schedule to launch in the fall,” despite the delays in production caused by coronavirus. https://t.co/p3i0VQ5o1g",Sat Mar 21 23:14:10 +0000 2020,FALSE,en,,2,2
The Rapture - Our Blessed Hope - A Passover Deliverance! Will COVID19 Vaccine Deliver Mark of the Beast? Will 5G Deaths be Disguised as COVID19 Deaths | https://t.co/xFmH5uZYDz via @YouTube,Fri Mar 20 22:20:15 +0000 2020,FALSE,en,,2,1
Bloomberg: 5G iPhone 12 still on track for fall release despite delays caused by COVID-19 - https://t.co/MuzybVl2gH #technews #techison https://t.co/m0fOAQEgeo,Fri Mar 20 02:32:36 +0000 2020,FALSE,en,,2,1
@cyndirosen @WildBillMonte @StormIsUponUs The whole Middle East does have some 5G and all have Coronavirus cases now.,Fri Mar 20 06:22:13 +0000 2020,FALSE,en,"Kansas, USA",0,2
Call it coincidence but countries with highest rates of corona virus are the biggest countries for 5G rollouts,Fri Mar 20 22:03:19 +0000 2020,FALSE,en,,0,2
Bloomberg: #5G iPhone 12 still on track for fall release despite delays caused by COVID-19 https://t.co/B3WXAcJhL4 via @ChanceHMiller,Fri Mar 20 18:56:19 +0000 2020,FALSE,en,"NY (Headquarters), FL, IL & CA",2,1
Bloomberg: #5G iPhone 12 still on track for fall release despite delays caused by COVID-19 - 9to5Mac https://t.co/BGfxJnt8Lm,Fri Mar 20 01:15:32 +0000 2020,FALSE,en,"Toronto, Ontario",2,1
Bloomberg: 5G iPhone 12 still on track for fall release despite delays caused by COVID-19. https://t.co/f7QXjje1cv,Fri Mar 20 03:07:57 +0000 2020,FALSE,en,USA,2,1
Bloomberg: 5G iPhone 12 still on track for fall release despite delays caused by COVID-19 https://t.co/7K9KseWoFK,Fri Mar 20 00:24:32 +0000 2020,FALSE,en,"New York, NY",2,1
I heard 5g gives you covid 19,Mon Mar 23 20:24:13 +0000 2020,FALSE,en,"Ann Arbor, MI",0,2
Everyone loves a conspiracy theory! #coronavirus &amp; 5G maps. Coincidence?  2003 - 3G comes out / SARS outbreak   2009 - 4G / Swine flu outbreak   2020 - 5G / Coronavirus outbreak Wuhan was the first place that ran with 5G!  No wonder they were all so lax.. cover up! https://t.co/SGYzrCNU4s,Mon Mar 23 12:00:13 +0000 2020,FALSE,en,"Belfast, Northern Ireland",1,1
"Connectivity, Work at home and 5G is essential and #China did it.  Big Tech Could Emerge From Coronavirus Crisis Stronger Than Ever Amazon is hiring aggressively to meet customer demand. Traffic has soared on Facebook and YouTube.  https://t.co/9zTup1TyWT",Mon Mar 23 21:48:45 +0000 2020,FALSE,en,"Punjab, Pakistan",2,1
"@SPeternell @urbanx_f @zahadoom I think it is 5G related. Compare the original Covid19 pockets to 5g. Wuhan went full 5g in Oct. Emf from 5g breaks dna structures, making your body weaker and more susceptible to serious illness",Mon Mar 23 18:38:41 +0000 2020,FALSE,en,,0,1
CORONAVIRUS A MASK FOR THE WORLDWIDE 5G GENOCIDE.  If we don't stand up in sufficient numbers right now most of us are dead &amp; those that remain won't have a life worth living. If it's not by 5G it will be by the probable biowarfare of the vaccine itself.  https://t.co/qhSnHbpSAo,Mon Mar 23 16:51:49 +0000 2020,FALSE,en,Not this 'planet' that's for sure!,0,1
#Coronavirus disinformation is flying around online. Some of the loudest voices sharing conspiracy theories about #COVID19 are anti-5G activists.   @isocockerell spoke with some of them to learn how coronavirus fits into their world.  https://t.co/k3c2YkfTPZ,Mon Mar 23 18:21:59 +0000 2020,FALSE,en,"New York, USA",1,1
@twicetheMF Didn’t you hear that 5g create coronavirus,Mon Mar 23 19:08:00 +0000 2020,FALSE,en,On your phone ,0,1
"This was much better from @BorisJohnson and @RishiSunak   The British people now need to rally around our Government  Don’t delay Brexit, review #5G and scrap #HS2 #NetZero and we will even join the Conservative Party. 😉   #COVID19 #CoronaVirus #covidー19uk https://t.co/0xfaE7p6DW",Tue Mar 17 18:56:07 +0000 2020,FALSE,en,"England, United Kingdom",2,2
my mom is telling me how 5g phone data caused coronavirus,Tue Mar 17 00:45:12 +0000 2020,FALSE,en,Arizona,0,2
📱 Will Coronavirus delay the highly anticipated release of the #5G #iPhone ?   Watch below to find out more ⬇  #Coronavirus #Technology #DigitalTransformation https://t.co/eLPR2PFalW,Tue Mar 17 12:51:27 +0000 2020,FALSE,en,,2,2
@sydsosa She said 5G is the cause of Coronavirus,Tue Mar 17 00:01:52 +0000 2020,FALSE,en,"Westside, Indianapolis",0,2
France is delaying its auction of 5G mobile spectrum to an unspecified date because of the coronavirus https://t.co/f4Bi99kfhl,Tue Mar 17 18:09:48 +0000 2020,FALSE,en,Sydney,2,1
Coronavirus is caused by 5g technology! Lol,Tue Mar 17 15:24:40 +0000 2020,FALSE,en,,0,2
Could 5G network be the cause of #COVID19?,Tue Mar 17 08:18:25 +0000 2020,FALSE,en,Build Empire,2,2
"""Better yet, send a 5G signal in Wuhan (a 5G test city) to instruct Coronavirus nanotubes developed by just indicted Harvard Professor and popular Wuhan University of Technology nanotechnology lecturer Dr. Charles Lieber to release their deadly Coronavirus microbe payloads."" https://t.co/qOShF3JMvb",Tue Mar 17 13:53:49 +0000 2020,FALSE,en,the Cornfields,2,2
The current theories concerning 5G and coincidence of high infection with Coronavirus. https://t.co/pgR2rT79Nh,Tue Mar 17 12:55:15 +0000 2020,FALSE,en,,1,2
LogicBeforeAuthority  CONFIRMED! 5G Forced Installation In Schools Nationwide During COVID-19 Lockdown  https://t.co/GULPQLW5iZ,Tue Mar 17 02:30:46 +0000 2020,FALSE,en,SF,0,2
"@shotbyesso COVID-19 is because of 5G...oh also it was bio engineered....and it's a ""Chinese"" virus &amp; Trump apparently made the single most important decision in history ceasing travel...OH and it was prophecied about by some lady in a book we apparently all should have been reading......",Tue Mar 17 16:39:30 +0000 2020,FALSE,en,"Beaumont, Alberta",0,1
"https://t.co/K3Usia5cb5 News Update No, Keri Hilson, 5G Did Not Cause Coronavirus - The singer tweeted a conspiracy theory that blamed the COVID-19 pandemic on radiation from new technology....",Tue Mar 17 02:55:13 +0000 2020,FALSE,en,WorldWide Baby,1,2
I have a ‘5G caused the #coronavirus’ person on Facebook. 🧐,Tue Mar 17 23:31:30 +0000 2020,FALSE,en,"Manchester, England",0,2
#Coronavirus is shaking up business and consumer behavior on a massive scale... 🦠  https://t.co/wqJ5xpsGru #Telecoms #Technology #5G #Teleconferencing #Telehealth #Marketing https://t.co/KzhGrl7r5b,Tue Mar 17 18:30:35 +0000 2020,FALSE,en,"England, United Kingdom",2,1
“Coronavirus caused by 5G” omg fuck off,Tue Mar 17 22:49:34 +0000 2020,FALSE,en,Ionknow,1,2
Viral conspiracy theory falsely links 5G to coronavirus https://t.co/8Kb145B8Bu https://t.co/lk9GA0M1nC,Tue Mar 17 09:52:51 +0000 2020,FALSE,en,"Bonn, Germany",1,1
"@Sukyspook You have watched the video, so I can assume the video doesn't answer me either. Not watching the video, has no bearing on the strength of my position, which is, there are 3 known active 5g locations, which is not consistent with 5g being the cause of or linked to covid 19 deaths.",Mon Mar 02 13:17:54 +0000 2020,FALSE,en,Support Below,1,1
5G robots are battling the coronavirus in China. https://t.co/ujmTuDyIQX https://t.co/XnCDSHCijZ,Mon Mar 02 16:11:05 +0000 2020,FALSE,en,London,2,2
"@ATTBusiness @ATT please consider stopping all 5G rollout and current usage of 5G (either in full or aspects of the tech), as this technology causes major damage to our immune, respiratory, and nervous systems.  #COVID19",Mon Mar 02 12:59:45 +0000 2020,FALSE,en,United States,0,2
The unusual Animal Behavior is actually caused by 5G. Wuhan was China's test city https://t.co/2dxUj4hdVM Unusual Animal Behavior in Coronavirus Epicenter #MAGA #QANON #GreatAwakening #POTUS #PatriotsFight  #Q #KAG #PATRIOT #WWG1WGA #WETHEPEOPLE,Mon Mar 02 19:10:07 +0000 2020,FALSE,en,WORLDWIDE,0,2
Stupid conspiracy theory claims coronavirus is a “digitised” epidemic transmitted by 5G mobile devices: https://t.co/BCJpmKXxMF https://t.co/mszRYZC6HO,Mon Mar 02 14:13:23 +0000 2020,FALSE,en,"Johannesburg, South Africa",1,2
@MostafaMe4 @WHO Does Iran have 5G read somewhere that 5G causes people to collapse due to oxygen being taken out of the air and Corona Virus patients cannot cope in climate with little oxygen,Mon Mar 02 19:34:42 +0000 2020,FALSE,en,"Sheffield, England",0,1
"Just heard somone in the pub say, coronavirus started in wuhan because the Chinese turned on the 5g. I erm... Fucking hell",Mon Mar 02 17:56:57 +0000 2020,FALSE,en,"Birkenhead, England",1,2
I choose to believe 5G caused the coronavirus https://t.co/c4U73dG9HL,Mon Mar 02 03:43:14 +0000 2020,FALSE,en,,0,2
Live: 5G technology assists remote CT scans on #COVID19 cases in Hubei Province #coronavirus https://t.co/vFtn96ydaz,Mon Mar 02 01:24:05 +0000 2020,FALSE,en,"Beijing, China",2,2
"@Inevitable_ET @martingeddes Another wild theory - covid19 is caused by 60ghz 5G activating mutated DNA in already vaccinated people (think forced vaccines in China).  A ""cure"" is developed and administered via compulsory worldwide vaccinations. People who refuse can't trade - Biblical mark of the beast.",Mon Mar 02 22:30:13 +0000 2020,FALSE,en,South Africa,0,1
"Wuhan China, One Big 5G FEMA style Camp &amp; Not because of Coronavirus | The Liberty Beacon https://t.co/co61F8xAvx",Mon Mar 02 02:58:30 +0000 2020,FALSE,en,USA,2,1
"CHINA NOTHING TO DO WITH CORONAVIRUS  It's 5G RADIATION-INDUCED ILLNESS MICROWAVE WEAPONS - epileptic-like seizures, cardiac arrest. Low-frequency RADIATION affects the electrical activity of the brain and cause FLU-LIKE SYMPTOMS ... https://t.co/gDPH9CBaQY https://t.co/ZqnIFOf13z https://t.co/R1yOz30OjO",Mon Mar 02 10:08:09 +0000 2020,FALSE,en,Jonava,0,1
More 5G and China mandatory vaccine cause of Coronavirus. Very interesting. https://t.co/Rlrkexzqdf,Mon Mar 02 05:59:32 +0000 2020,FALSE,en,,0,2
The Chinese government is using the Coronavirus as an opportunity to create new forms of surveillance that will far outlast the virus.  And some people still think we should trust Huawei 5G networks in the US and Europe.  NO. THANK. YOU.  https://t.co/p6GCbTFvSn,Mon Mar 02 17:03:06 +0000 2020,FALSE,en,"Alexandria, VA",0,1
Just read a conspiracy theory speculating that 5G connections are the cause of the coronavirus and that the CIA knows all about it. This is an age of weird information!,Mon Mar 02 14:50:22 +0000 2020,FALSE,en,"Toronto, Ontario",1,2
CORONAVIRUS BOMBSHELL: This proves it should be named “5G COVID-19” https://t.co/UsLtBU7cvP,Mon Mar 02 12:18:24 +0000 2020,FALSE,en,,0,2
"@marthamaccallum Seen several reports that Coronavirus may have linkage to 5G, sp. related to 60 GHZ. Full scale rollout of 5G occurred in Wuhan, China in Nov 2019. If true, why does Trump admin., (+most other global powers) push 5G so aggressively given inevitable onslaught of harmful EMP?",Mon Mar 02 05:28:48 +0000 2020,FALSE,en,,0,1
@kevlouwrens @Ben_Chasteen I saw that a week ago and I believe it is 5G because the concentration of coronavirus is where there's a concentration of 5G. India has no cases and also know 5G so I'll start thinking otherwise when India starts getting cases of Coronavirus,Mon Mar 02 09:05:03 +0000 2020,FALSE,en,"Texas, USA",0,2
"Mr. President @realDonaldTrump and Gov @GovRonDeSantis, please consider stopping all 5G rollout and current usage of 5G (either in full or aspects of the tech), as this technology causes major damage to our immune, respiratory, and nervous systems.  #COVID19",Mon Mar 02 12:58:20 +0000 2020,FALSE,en,United States,0,2
@DclareDiane @lex6m Because of Agenda 2030 -  5G was developed as a weapon &amp; it is being used  to advance the 'agenda 21/2030' UN depopulation plan (coronavirus) - A 3 min song that outlines their goals - https://t.co/8F3GRJBy3e #coronavirusuk #georgiaguidestones #WuhanVirus Plz share,Mon Mar 02 17:45:40 +0000 2020,FALSE,en,United Kingdom,0,1
I heard the corona virus is caused by this new 5G,Mon Mar 02 04:13:16 +0000 2020,FALSE,en,SA,0,2
"Toronto and B.C will be hotspots for ""#coronavirus"" in the coming months, as we are already starting to witness, because they already have #5G in downtown #Toronto and #Vancouver, BC. Why do you think all the infected are in Toronto and Vancouver, BC mostly. Do the research.",Wed Mar 04 14:38:23 +0000 2020,FALSE,en,"Ontario, Canada",2,1
@dailystar *Microwave Radiation can cause virus/flu/#coronavirus like symptoms. Good info to remember. #Coronavirus #4G #5G #DEW,Wed Mar 04 22:37:00 +0000 2020,FALSE,en,EM Field Spherical Earth UK,0,2
5G rollout in China unfazed by novel coronavirus attack - Global Times  https://t.co/rGYKYdtiT3,Wed Mar 04 12:36:39 +0000 2020,FALSE,en,world,2,2
"@ScottAdamsSays Good to question whether #coronavirus is legit concern, but Why would there be more air pollution on cruise ships NOW than over the past many decades, we need a cause that is RECENT, better explanation might be 5G/electromagnetic radiation which causes very similar symptoms",Wed Mar 04 02:33:28 +0000 2020,FALSE,en,,0,2
There is talk that the symptoms of #coronavirus is the same for #5G.  5G is broadcast at 60 GHZ which is absorbed by oxygen and interferes with their ability to be absorbed by hemoglobin causing #hypoxemia.  Symptoms of Hypoxemia are the same for #coronavirus.   Then I (CONT)...,Wed Mar 04 01:30:59 +0000 2020,FALSE,en,"Ontario, Canada",0,1
"""The great 5G slowdown in Asia: The region's fledgling 5G market is not growing as fast as hoped, and not necessarily because of coronavirus. https://t.co/qao94IFBmK h/t LightReading",Wed Mar 04 15:29:01 +0000 2020,FALSE,en,"Ottawa, ON",2,2
So I'm seeing on the interwebz that 5g mobile service is the cause of the #coronavirus. https://t.co/RMnSXE87q0,Wed Mar 04 01:32:13 +0000 2020,FALSE,en,"Taylor, TX",0,2
@wildlime oh gawd - 5G did not cause the Coronavirus https://t.co/RDH4g6ayGf,Wed Mar 04 13:52:48 +0000 2020,FALSE,en,"Barnsley, England",1,2
"@Perpetualmaniac Because they aren't there. ""Covid-19"" is a psy-op to cover for the effects of 5G. All part of the Trump-Xi Trade Deal.",Wed Mar 04 02:19:39 +0000 2020,FALSE,en,,0,1
Important Information on Coronavirus 5G Kung Flu https://t.co/bTGaogHyey,Wed Mar 04 16:20:52 +0000 2020,FALSE,en,Re-tweets aren't endorsements!,0,2
@FortuneMagazine The question you have to ask yourself is what does 5G and the coronavirus have in common or any immune deficiency caused by electrical frequency radiation......,Wed Mar 04 06:46:58 +0000 2020,FALSE,en,America,0,2
#Covid_19 #CoronaVirusSeattle #CoronaOutbreak #5G #radiation #5gkills #5gDanger #COVID19 #CoronavirusOutbreak #CoronaVirusUpdate #qanon #8kun #MAGA #Seattle #WashingtonState #5G #5gkills #5gDanger #cancer #palantir #ban5g... roll out of 5g causes CORONAVIRUS ... here is map .. https://t.co/KrptfFISS1,Wed Mar 04 02:29:17 +0000 2020,FALSE,en,Seattle,0,2
Just heard a new conspiracy theory. Coronavirus is caused by 5G.,Wed Mar 04 22:47:51 +0000 2020,FALSE,en,"Glasgow, Scotland",1,2
#Covid_19 #CoronaVirusSeattle #CoronaOutbreak #5G #radiation #COVID19 #CoronavirusOutbreak #CoronaVirusUpdate #qanon #8kun #MAGA #Seattle #WashingtonState #5gkills #5gDanger #cancer #palantir #ban5g... roll out of 5g causes CORONAVIRUS ... here is map .. https://t.co/KrptfFISS1 https://t.co/IoZzr69rYH https://t.co/5my6NuYyqj,Wed Mar 04 02:32:09 +0000 2020,FALSE,en,Seattle,0,2
"There seems to be a group of people who believe that 5G is coronavirus or causes the same symptoms. Um no. While 5G may have long term negative biological effects, please be reasonable and let logic guide you away from associating it with #covid-19.",Wed Mar 04 11:11:46 +0000 2020,FALSE,en,Montreal,0,2
@TravisMayfield Investigate this. Corona virus comes from a place in China where 5G is complete coverage,Wed Mar 04 13:39:16 +0000 2020,FALSE,en,"Ravensdale, WA",0,1
"5G was tested in Wuhan last October, could there be a connection to the Coronavirus https://t.co/37DU8zZAWW",Wed Mar 04 10:17:21 +0000 2020,FALSE,en,Stoke-on-Trent,0,2
"@wester_sou @ramtin5790asli @ScottMorrisonMP You think coronavirus is caused by Chinese 5G, get outta here",Wed Mar 04 03:03:51 +0000 2020,FALSE,en,,0,2
@TheRegister The real cause of the covid19 corona virus: 5G microwave radiation upon humans,Wed Mar 04 06:51:48 +0000 2020,FALSE,en,Turtle Island,0,1
5G &amp; Coronavirus: The Truth About This Dangerous Tech &amp; The Part It May Be Playing In This Outbreak  From @TLAVagabond https://t.co/206mQirF1E,Wed Mar 04 00:01:56 +0000 2020,FALSE,en,,0,1
Important Information on Coronavirus 5G Kung Flu https://t.co/xW6d6QxvWZ #BitChute,Wed Mar 04 17:26:59 +0000 2020,FALSE,en,,0,2
just reading the white house trump coronavirus plan...what a crock...the president is pushing 5G..which is what CAUSES corona...one cannot have a plan for fixing something if one has no clue what the cause is....@realDonaldTrump @DonaldJTrumpJr ....,Wed Mar 04 18:32:07 +0000 2020,FALSE,en,"Tuito,Pak,Baja,Fujarah,VN,cam",0,2
Corona virus symptoms match those of radiation induced lung damage created by 5G Weapons https://t.co/Gq9ErNEmSo,Wed Mar 04 13:13:17 +0000 2020,FALSE,en,,0,1
"Can't think why the world's great scientific minds haven't realised that #Covid_19 is caused by the combination of vaccines - obviously, 5G - we warned you, and chemtrails!  #COVID19 #CoronaOutbreak  is the perfect focus for every conspiracy nut https://t.co/AOP6PYK008",Wed Mar 04 07:55:28 +0000 2020,FALSE,en,,0,1
irl posting on snapchat that she believes that 5G caused the coronavirus https://t.co/7OzpAioAKf,Wed Mar 04 13:25:51 +0000 2020,FALSE,en,she/her📍mots metlife day 1 ,0,2
Watching a former coworker post that the corona virus outbreak is because of 5G networks.... https://t.co/T9lVEsASfI,Wed Mar 04 21:11:45 +0000 2020,FALSE,en,"Minneapolis, MN",0,2
"@Aliciastarr001 Corona virus is cover for the 5G network, period",Wed Mar 04 23:45:09 +0000 2020,FALSE,en,"Colorado, USA",0,1
CORONAVIRUS SPECIAL REPORT: Worldwide Outbreaks of 5G Syndrome and 5G Flu Driving Pandemic https://t.co/ex9sYrBGWo,Wed Mar 04 20:01:02 +0000 2020,FALSE,en,Quebec Canada,0,1
@samike88 Western nations have learned NOT to wheel out 5G testing and blame the deaths on coronavirus.,Wed Mar 04 19:38:56 +0000 2020,FALSE,en,"Northern, Ontario ",2,1
@dobes It's cos 5G causes coronavirus wake up sheeple,Wed Mar 04 10:30:49 +0000 2020,FALSE,en,Sydney,0,2
cause of corona virus can be 5G . Because time of testing of 5G the samall animals where affected,Wed Mar 04 12:54:24 +0000 2020,FALSE,en,,0,1
https://t.co/Q4f8YMBLlh   Is Corona virus related to 5G technology?,Wed Mar 04 20:28:53 +0000 2020,FALSE,en,New Jersey,2,1
CORONAVIRUS BOMBSHELL: This proves it should be named “5G COVID-19” https://t.co/Ddla0OrSAq  ⤵️⤵️⤵️⤵️ POSSIBLY THE MOST IMPORTANT INFO IVE EVER SHARED WITH YOU +++5G must be stopped +++ #coronavirus https://t.co/N3JJdAAo6y,Wed Mar 04 12:30:26 +0000 2020,FALSE,en,,0,2
@JuliansRum There is talk of 5g mobile being the cause of the corona virus and that the network is mutating cells through radiation,Wed Mar 04 02:59:17 +0000 2020,FALSE,en,"Wales, United Kingdom",0,2
Unusual Animal Behavior in Coronavirus Epicenter  - 5G 🤔https://t.co/M6jcT5AZwz,Wed Mar 04 00:21:10 +0000 2020,FALSE,en,United States,0,2
Apple mulls delaying first 5G iPhone launch due to coronavirus - report https://t.co/BUOjy7FAC2,Thu Mar 26 07:56:12 +0000 2020,FALSE,en,"California, USA",2,1
Apple may be preparing to delay its launch of its first 5G iPhones fearing the coronavirus pandemic and a global recession could severely limit demand https://t.co/TBOK4InHnI,Thu Mar 26 20:00:00 +0000 2020,FALSE,en,"Dublin, Ireland",2,1
5G iPhone could be delayed to 2021 in worst-case scenario https://t.co/1QztpuObtf #Apple #iPhone #iPhone12 #5G #Quarantine #SocialDistancing #StayTheFHome #coronavirus #Pandemic #COVID19 #Lockdown,Thu Mar 26 02:44:28 +0000 2020,FALSE,en,Shhhh,2,2
"Apple weighs delaying #5G #iPhone launch by months, sources say &gt; https://t.co/koqwVzDorB #Covid19",Thu Mar 26 11:37:16 +0000 2020,FALSE,en,Nantes,2,1
Coronavirus: Apple May Defer Its Launching Date Of 5G IPhone https://t.co/aqVqBm8hVT https://t.co/SvXNAnT7Jm,Thu Mar 26 19:55:23 +0000 2020,FALSE,en,,2,1
how do some people seriously believe that coronavirus is not a virus and it’s the government trying to kill us with 5g network what the fuck😂😂😂😂😂,Thu Mar 26 23:11:18 +0000 2020,FALSE,en,,1,2
"Apple may delay 5G iPhone launch due to coronavirus, report says https://t.co/Qpdba6gf2Y via @ZDNet &amp; @stephcondoncbs",Thu Mar 26 12:29:54 +0000 2020,FALSE,en,Providence RI,2,1
"@SatoshiBomb @BitBitCrypto I was told that covid 19 is a scam, they just want us to stay inside, so they can secretly build 5G antenas 🤣",Thu Mar 26 08:37:38 +0000 2020,FALSE,en,,0,2
5G Bill Signed Into Law While Everyone Is Distracted By Coronavirus  From @TLAVagabond https://t.co/fFXaQ8GOmY,Thu Mar 26 21:01:53 +0000 2020,FALSE,en,,2,2
Apple could delay the launch of its 5G iPhone 12 'by months' over fears of low sales and supply chain constraints during the coronavirus pandemic https://t.co/4hjNxrinfz,Thu Mar 26 20:15:26 +0000 2020,FALSE,en,"Kinsale, Co.Cork, Ireland",2,2
(33) Trump Quietly Signs 5G Law Under Cover Of Coronavirus &amp; The Next Taxpayer Funded US Bail Out - YouTube https://t.co/JpthUlRECe,Thu Mar 26 02:57:49 +0000 2020,FALSE,en,,2,2
JPMorgan @jpmorgan said on Tuesday that @Apple could delay its next #iPhone launch by one or two months. Reasons include disruptions in the production process due to the travel bans and slower #5G growth because of the #COVID19. #China24x7 #applenews (Credit: Tony Avelar/AP) https://t.co/oeLPsBcA5u,Thu Mar 26 05:00:00 +0000 2020,FALSE,en,China,2,2
corona virus is a result of 5G,Thu Mar 26 05:24:38 +0000 2020,FALSE,en,,0,1
"Apple may delay 5G iPhone launch due to coronavirus, report says - Reuters Herald @ https://t.co/Px05t637ID https://t.co/LhJ7djslF9",Thu Mar 26 00:54:14 +0000 2020,FALSE,en,Worldwide,2,2
@sammycastillos Also Coronavirus caused by 5g. Who knew!,Thu Mar 26 00:36:40 +0000 2020,FALSE,en,England,0,2
3GPP delays 5G standard updates due to COVID-19 https://t.co/KQXi8yptse via @rcrwirelessnews,Thu Mar 26 17:25:08 +0000 2020,FALSE,en,London/Brighton England,2,1
"#Coronavirus updates: 👉 5G iPhone may be delayed https://t.co/D16NYX9jsI 👉 Apple donates 9 million N95 masks https://t.co/2G1758FXRp 👉 Carriers' ""Stay Home"" message https://t.co/T2k48975Fd https://t.co/0lXGrS5Rg4",Thu Mar 26 08:30:13 +0000 2020,FALSE,en,San Diego,2,1
"Coronavirus Outbreak: Apple's 5G iPhone 12 launch likely to be delayed due to global health crisis over COVID-19 - Gadget ClockWith coronavirus disrupting day-to-day life across the world, Apple https://t.co/uRJS0BPfFl",Thu Mar 26 09:12:25 +0000 2020,FALSE,en,,2,2
